email,spam,ham
Subject: Your loan application is approved 4263! Click here to get instant cash 4263.,1,0
Subject: Get 80% discount on luxury watches 4264! Limited time offer 4264.,1,0
Subject: Your account has been compromised 4265! Urgent action required 4265.,1,0
Subject: Free VIP pass inside 4266! Don't miss this opportunity 4266.,1,0
Subject: Earn money by completing simple online surveys 4267.,1,0
Subject: Suspicious activity detected on your banking account 4268.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4269.,1,0
Subject: You are eligible for a free vacation 4270! Click here to claim your prize 4270.,1,0
Subject: Congratulations 4271! You've won a free iPhone 4271. Act fast to claim it 4271.,1,0
Subject: Make money fast 4272! Work from home and earn $5000 per week 4272.,1,0
Subject: Your loan application is approved 4273! Click here to get instant cash 4273.,1,0
Subject: Get 80% discount on luxury watches 4274! Limited time offer 4274.,1,0
Subject: Your account has been compromised 4275! Urgent action required 4275.,1,0
Subject: Free VIP pass inside 4276! Don't miss this opportunity 4276.,1,0
Subject: Earn money by completing simple online surveys 4277.,1,0
Subject: Suspicious activity detected on your banking account 4278.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4279.,1,0
Subject: You are eligible for a free vacation 4280! Click here to claim your prize 4280.,1,0
Subject: Congratulations 4281! You've won a free iPhone 4281. Act fast to claim it 4281.,1,0
Subject: Make money fast 4282! Work from home and earn $5000 per week 4282.,1,0
Subject: Your loan application is approved 4283! Click here to get instant cash 4283.,1,0
Subject: Get 80% discount on luxury watches 4284! Limited time offer 4284.,1,0
Subject: Your account has been compromised 4285! Urgent action required 4285.,1,0
Subject: Free VIP pass inside 4286! Don't miss this opportunity 4286.,1,0
Subject: Earn money by completing simple online surveys 4287.,1,0
Subject: Suspicious activity detected on your banking account 4288.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4289.,1,0
Subject: You are eligible for a free vacation 4290! Click here to claim your prize 4290.,1,0
Subject: Congratulations 4291! You've won a free iPhone 4291. Act fast to claim it 4291.,1,0
Subject: Make money fast 4292! Work from home and earn $5000 per week 4292.,1,0
Subject: Your loan application is approved 4293! Click here to get instant cash 4293.,1,0
Subject: Get 80% discount on luxury watches 4294! Limited time offer 4294.,1,0
Subject: Your account has been compromised 4295! Urgent action required 4295.,1,0
Subject: Free VIP pass inside 4296! Don't miss this opportunity 4296.,1,0
Subject: Earn money by completing simple online surveys 4297.,1,0
Subject: Suspicious activity detected on your banking account 4298.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4299.,1,0
Subject: You are eligible for a free vacation 4300! Click here to claim your prize 4300.,1,0
Subject: Congratulations 4301! You've won a free iPhone 4301. Act fast to claim it 4301.,1,0
Subject: Make money fast 4302! Work from home and earn $5000 per week 4302.,1,0
Subject: Your loan application is approved 4303! Click here to get instant cash 4303.,1,0
Subject: Get 80% discount on luxury watches 4304! Limited time offer 4304.,1,0
Subject: Your account has been compromised 4305! Urgent action required 4305.,1,0
Subject: Free VIP pass inside 4306! Don't miss this opportunity 4306.,1,0
Subject: Earn money by completing simple online surveys 4307.,1,0
Subject: Suspicious activity detected on your banking account 4308.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4309.,1,0
Subject: You are eligible for a free vacation 4310! Click here to claim your prize 4310.,1,0
Subject: Congratulations 4311! You've won a free iPhone 4311. Act fast to claim it 4311.,1,0
Subject: Make money fast 4312! Work from home and earn $5000 per week 4312.,1,0
Subject: Your loan application is approved 4313! Click here to get instant cash 4313.,1,0
Subject: Get 80% discount on luxury watches 4314! Limited time offer 4314.,1,0
Subject: Your account has been compromised 4315! Urgent action required 4315.,1,0
Subject: Free VIP pass inside 4316! Don't miss this opportunity 4316.,1,0
Subject: Earn money by completing simple online surveys 4317.,1,0
Subject: Suspicious activity detected on your banking account 4318.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4319.,1,0
Subject: You are eligible for a free vacation 4320! Click here to claim your prize 4320.,1,0
Subject: Congratulations 4321! You've won a free iPhone 4321. Act fast to claim it 4321.,1,0
Subject: Make money fast 4322! Work from home and earn $5000 per week 4322.,1,0
Subject: Your loan application is approved 4323! Click here to get instant cash 4323.,1,0
Subject: Get 80% discount on luxury watches 4324! Limited time offer 4324.,1,0
Subject: Your account has been compromised 4325! Urgent action required 4325.,1,0
Subject: Free VIP pass inside 4326! Don't miss this opportunity 4326.,1,0
Subject: Earn money by completing simple online surveys 4327.,1,0
Subject: Suspicious activity detected on your banking account 4328.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4329.,1,0
Subject: You are eligible for a free vacation 4330! Click here to claim your prize 4330.,1,0
Subject: Congratulations 4331! You've won a free iPhone 4331. Act fast to claim it 4331.,1,0
Subject: Make money fast 4332! Work from home and earn $5000 per week 4332.,1,0
Subject: Your loan application is approved 4333! Click here to get instant cash 4333.,1,0
Subject: Get 80% discount on luxury watches 4334! Limited time offer 4334.,1,0
Subject: Your account has been compromised 4335! Urgent action required 4335.,1,0
Subject: Free VIP pass inside 4336! Don't miss this opportunity 4336.,1,0
Subject: Earn money by completing simple online surveys 4337.,1,0
Subject: Suspicious activity detected on your banking account 4338.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4339.,1,0
Subject: You are eligible for a free vacation 4340! Click here to claim your prize 4340.,1,0
Subject: Congratulations 4341! You've won a free iPhone 4341. Act fast to claim it 4341.,1,0
Subject: Make money fast 4342! Work from home and earn $5000 per week 4342.,1,0
Subject: Your loan application is approved 4343! Click here to get instant cash 4343.,1,0
Subject: Get 80% discount on luxury watches 4344! Limited time offer 4344.,1,0
Subject: Your account has been compromised 4345! Urgent action required 4345.,1,0
Subject: Free VIP pass inside 4346! Don't miss this opportunity 4346.,1,0
Subject: Earn money by completing simple online surveys 4347.,1,0
Subject: Suspicious activity detected on your banking account 4348.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4349.,1,0
Subject: You are eligible for a free vacation 4350! Click here to claim your prize 4350.,1,0
Subject: Congratulations 4351! You've won a free iPhone 4351. Act fast to claim it 4351.,1,0
Subject: Make money fast 4352! Work from home and earn $5000 per week 4352.,1,0
Subject: Your loan application is approved 4353! Click here to get instant cash 4353.,1,0
Subject: Get 80% discount on luxury watches 4354! Limited time offer 4354.,1,0
Subject: Your account has been compromised 4355! Urgent action required 4355.,1,0
Subject: Free VIP pass inside 4356! Don't miss this opportunity 4356.,1,0
Subject: Earn money by completing simple online surveys 4357.,1,0
Subject: Suspicious activity detected on your banking account 4358.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4359.,1,0
Subject: You are eligible for a free vacation 4360! Click here to claim your prize 4360.,1,0
Subject: Congratulations 4361! You've won a free iPhone 4361. Act fast to claim it 4361.,1,0
Subject: Make money fast 4362! Work from home and earn $5000 per week 4362.,1,0
Subject: Your loan application is approved 4363! Click here to get instant cash 4363.,1,0
Subject: Get 80% discount on luxury watches 4364! Limited time offer 4364.,1,0
Subject: Your account has been compromised 4365! Urgent action required 4365.,1,0
Subject: Free VIP pass inside 4366! Don't miss this opportunity 4366.,1,0
Subject: Earn money by completing simple online surveys 4367.,1,0
Subject: Suspicious activity detected on your banking account 4368.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4369.,1,0
Subject: You are eligible for a free vacation 4370! Click here to claim your prize 4370.,1,0
Subject: Congratulations 4371! You've won a free iPhone 4371. Act fast to claim it 4371.,1,0
Subject: Make money fast 4372! Work from home and earn $5000 per week 4372.,1,0
Subject: Your loan application is approved 4373! Click here to get instant cash 4373.,1,0
Subject: Get 80% discount on luxury watches 4374! Limited time offer 4374.,1,0
Subject: Your account has been compromised 4375! Urgent action required 4375.,1,0
Subject: Free VIP pass inside 4376! Don't miss this opportunity 4376.,1,0
Subject: Earn money by completing simple online surveys 4377.,1,0
Subject: Suspicious activity detected on your banking account 4378.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4379.,1,0
Subject: You are eligible for a free vacation 4380! Click here to claim your prize 4380.,1,0
Subject: Congratulations 4381! You've won a free iPhone 4381. Act fast to claim it 4381.,1,0
Subject: Make money fast 4382! Work from home and earn $5000 per week 4382.,1,0
Subject: Your loan application is approved 4383! Click here to get instant cash 4383.,1,0
Subject: Get 80% discount on luxury watches 4384! Limited time offer 4384.,1,0
Subject: Your account has been compromised 4385! Urgent action required 4385.,1,0
Subject: Free VIP pass inside 4386! Don't miss this opportunity 4386.,1,0
Subject: Earn money by completing simple online surveys 4387.,1,0
Subject: Suspicious activity detected on your banking account 4388.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4389.,1,0
Subject: You are eligible for a free vacation 4390! Click here to claim your prize 4390.,1,0
Subject: Congratulations 4391! You've won a free iPhone 4391. Act fast to claim it 4391.,1,0
Subject: Make money fast 4392! Work from home and earn $5000 per week 4392.,1,0
Subject: Your loan application is approved 4393! Click here to get instant cash 4393.,1,0
Subject: Get 80% discount on luxury watches 4394! Limited time offer 4394.,1,0
Subject: Your account has been compromised 4395! Urgent action required 4395.,1,0
Subject: Free VIP pass inside 4396! Don't miss this opportunity 4396.,1,0
Subject: Earn money by completing simple online surveys 4397.,1,0
Subject: Suspicious activity detected on your banking account 4398.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 4399.,1,0
Subject: You are eligible for a free vacation 4400! Click here to claim your prize 4400.,1,0
Subject: Congratulations 4401! You've won a free iPhone 4401. Act fast to claim it 4401.,1,0
Subject: Make money fast 4402! Work from home and earn $5000 per week 4402.,1,0
